Index,Name,User_Id,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
16693,Transformers: Fall of Cybertron,10209,PC,2012,Action,Activision,0.01,0,0,0,0.01,78,13,7.9,121,T
16694,Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,10212,PSP,2012,Action,Broccoli,0,0,0.01,0,0.01,78,13,7.9,121,T
16695,The Ultimate Battle of the Sexes,10276,Wii,2010,Misc,DTP Entertainment,0.01,0,0,0,0.01,78,13,7.9,121,T
16696,Case Closed: One Truth Prevails,10257,Wii,2007,Adventure,Nobilis,0,0,0.01,0,0.01,78,13,7.9,121,T
16697,Bomberman,10282,Wii,2008,Puzzle,Hudson Entertainment,0,0,0.01,0,0.01,78,13,7.9,121,T
16698,Slotter Mania P: Tetsuya Shinjuku vs Ueno ,10247,PSP,2010,Misc,Dorart,0,0,0.01,0,0.01,78,13,7.9,121,T
16699,Micro Machines V4,10272,PS2,2006,Racing,Codemasters,0.01,0,0,0,0.01,64,35,6.8,8,E
16700,Who Wants to be a Millionaire: 2nd Edition,10251,DS,2008,Misc,Ubisoft,0,0.01,0,0,0.01,64,35,6.8,8,E
16701,The Dwarves,10262,PC,2016,Role-Playing,THQ Nordic,0,0.01,0,0,0.01,64,13,6.2,38,M
16702,Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,10276,PS2,2008,Misc,Paon,0,0,0.01,0,0.01,64,13,6.2,38,M
16703,Unending Bloody Call,10242,PSP,2012,Action,Asgard,0,0,0.01,0,0.01,64,13,6.2,38,M
16704,Legends of Oz: Dorothys Return,10249,3DS,2014,Puzzle,GameMill Entertainment,0,0.01,0,0,0.01,64,13,6.2,38,E
16705,Skullgirls: 2nd Encore,10251,PS4,2016,Fighting,Arc System Works,0,0,0.01,0,0.01,82,18,7.6,26,T
16706,Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna,10282,PSP,2011,Strategy,System Soft,0,0,0.01,0,0.01,82,18,7.6,26,T
16707,Codename: Panzers Complete Collection,10254,PC,2016,Strategy,Nordic Games,0,0.01,0,0,0.01,82,18,7.6,26,T
16708,Snood 2: On Vacation,10210,GBA,2005,Puzzle,Zoo Digital Publishing,0.01,0,0,0,0.01,82,18,7.6,26,T
16709,The Land Before Time: Into the Mysterious Beyond,10214,GBA,2006,Platform,Game Factory,0.01,0,0,0,0.01,82,18,7.6,26,T
16710,The Dwarves,10239,PS4,2016,Role-Playing,THQ Nordic,0.01,0,0,0,0.01,60,11,5.4,16,M
16711,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",10208,PC,2010,Shooter,Activision,0.01,0,0,0,0.01,60,11,5.4,16,M
16712,Satomi Hakkenden: Hachi Tamanoki,10241,PSP,2014,Adventure,Quinrose,0,0,0.01,0,0.01,60,11,5.4,16,M
16713,Naraku no Shiro,10271,PS2,2008,Adventure,Nippon Ichi Software,0,0,0.01,0,0.01,60,11,5.4,16,M
16714,Small Town Terrors - Galdors Bluff,10246,PC,2016,Adventure,GSP,0,0.01,0,0,0.01,60,11,5.4,16,M
16715,Shinigami to Shoujo,10269,PSP,2011,Adventure,Takuyo,0,0,0.01,0,0.01,60,11,5.4,16,M
16716,Mystereet,10253,PS2,2006,Adventure,Yeti,0,0,0.01,0,0.01,60,11,5.4,16,M
16717,Samurai Shodown: Warrios Rage,10279,PS,1999,Fighting,SNK,0.01,0,0,0,0.01,60,11,5.4,16,M
16718,Romeo Vs. Juliet,10290,PSP,2013,Adventure,Quinrose,0,0,0.01,0,0.01,60,11,5.4,16,M
16719,Dragon Ball Z for Kinect,10280,X360,2012,Fighting,Namco Bandai Games,0.01,0,0,0,0.01,49,32,2.1,39,T
16720,Trine,10247,PC,2009,Action,Nobilis,0,0.01,0,0,0.01,80,50,8.2,493,E10+
16721,Palais de Reine,10205,PS2,2007,Strategy,Interchannel-Holon,0,0,0.01,0,0.01,80,50,8.2,493,E10+
16722,Legacy of Kain: Defiance,10293,PC,2003,Action,Eidos Interactive,0,0.01,0,0,0.01,70,11,8.7,68,M
16723,Balloon Pop 2,10267,3DS,2012,Puzzle,UFO Interactive,0.01,0,0,0,0.01,70,11,8.7,68,E
16724,Tour de France 2014,10275,PS3,2014,Sports,Focus Home Interactive,0,0.01,0,0,0.01,70,11,8.7,68,E
16725,National Geographic Panda (JP sales),10288,DS,2008,Simulation,Ubisoft,0,0,0.01,0,0.01,70,11,8.7,68,E
16726,Deal or No Deal,10274,PC,2006,Misc,Focus Home Interactive,0,0.01,0,0,0.01,70,11,7.5,8,E
16727,ZombiU,10297,XOne,2016,Action,Ubisoft,0,0.01,0,0,0.01,70,11,7.5,8,E
16728,World Snooker Championship 2007,10279,X360,2007,Sports,Sega,0,0.01,0,0,0.01,70,11,7.5,8,E
16729,Dragons Dogma Online: Season 2,10201,PS3,2016,Action,Capcom,0,0,0.01,0,0.01,70,11,7.5,8,E
16730,Knights in the Nightmare: DHE Series Special Pack,10201,DS,2008,Role-Playing,Sting,0,0,0.01,0,0.01,70,11,7.5,8,E
16731,DJ Max Technika Tune,10224,PSV,2012,Misc,CyberFront,0,0,0.01,0,0.01,70,11,7.5,8,E
16732,Hospital Tycoon,10210,PC,2007,Strategy,Codemasters,0,0.01,0,0,0.01,51,8,3.8,29,E10+
16733,Rugby Challenge 3,10207,XOne,2016,Sports,Alternative Software,0,0.01,0,0,0.01,51,8,6.6,5,E
16734,Dramatical Murder Re:code,10250,PSV,2014,Adventure,Nitroplus,0,0,0.01,0,0.01,51,8,6.6,5,E
16735,Crossroad Crisis,10212,PS,2000,Puzzle,Success,0.01,0,0,0,0.01,51,8,6.6,5,E
16736,S\xc3\xa9bastien Loeb Rally Evo,10250,XOne,2016,Racing,Milestone S.r.l,0,0.01,0,0,0.01,63,8,8.2,22,E
16737,Tengai Makyo: Dai Yon no Mokushiroku,10224,PSP,2006,Role-Playing,Hudson Soft,0,0,0.01,0,0.01,63,8,8.2,22,E
16738,Karnaaj Rally,10256,GBA,2003,Racing,Jaleco,0.01,0,0,0,0.01,81,9,7.6,5,E
16739,Akatsuki no Goei Trinity,10254,PS3,2012,Adventure,5p,0,0,0.01,0,0.01,81,9,7.6,5,E
16740,Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,10209,PS2,2008,Adventure,Russel,0,0,0.01,0,0.01,81,9,7.6,5,E
16741,WSC REAL 09: World Snooker Championship,10207,PS3,2009,Sports,Deep Silver,0,0.01,0,0,0.01,81,9,7.6,5,E
16742,SBK Superbike World Championship,10279,PSP,2008,Racing,Black Bean Games,0.01,0,0,0,0.01,81,9,7.6,5,E10+
16743,The Amazing Spider-Man 2 (2014),10238,PC,2014,Action,Activision,0,0.01,0,0,0.01,81,9,7.6,5,E10+
16744,The Treasures of Mystery Island 3 Pack - Save Mystery Island!,10238,PC,2011,Puzzle,Unknown,0.01,0,0,0,0.01,81,9,7.6,5,E10+
16745,Kujiragami no Tearstilla,10242,PSV,2016,Action,Piacci,0,0,0.01,0,0.01,81,9,7.6,5,E10+
16746,Style Book: Cinnamoroll,10259,DS,2006,Misc,Namco Bandai Games,0,0,0.01,0,0.01,81,9,7.6,5,E10+
16747,Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,10298,3DS,2014,Action,Namco Bandai Games,0,0,0.01,0,0.01,81,9,7.6,5,E10+
16748,Hanasaku Manimani,10289,PSV,2014,Adventure,5p,0,0,0.01,0,0.01,81,9,7.6,5,E10+
16749,Blazer Drive,10257,DS,2008,Role-Playing,Sega,0,0,0.01,0,0.01,81,9,7.6,5,E10+
16750,Onigokko! Portable,10297,PSP,2013,Adventure,Alchemist,0,0,0.01,0,0.01,81,9,7.6,5,E10+
16751,Hoshizora no Comic Garden,10258,DS,2008,Adventure,D3Publisher,0,0,0.01,0,0.01,81,9,7.6,5,E10+
16752,Hirameki Action: Chibikko Wagyan no Daiki na Bouken,10280,DS,2009,Action,Namco Bandai Games,0,0,0.01,0,0.01,81,9,7.6,5,E10+
16753,Metal Gear Solid V: Ground Zeroes,10281,PC,2014,Action,Konami Digital Entertainment,0,0.01,0,0,0.01,80,20,7.7,415,M
16754,Hakuoki: Shinkai Twin Pack,10223,PSV,2016,Adventure,Idea Factory,0,0,0.01,0,0.01,80,20,7.7,415,M
16755,Time Travelers,10240,PSP,2012,Adventure,Level 5,0,0,0.01,0,0.01,80,20,7.7,415,M
16756,Metal Gear Solid HD Edition,10225,X360,2011,Action,Konami Digital Entertainment,0,0,0.01,0,0.01,80,20,7.7,415,M
16757,Darkness and Sorrow: 5 Game Pack,10297,PC,2014,Misc,Focus Multimedia,0,0.01,0,0,0.01,80,20,7.7,415,M
16758,Mushi Bugyou,10255,3DS,2013,Action,Namco Bandai Games,0,0,0.01,0,0.01,80,20,7.7,415,M
16759,Agatha Christie: Peril at End House,10297,PC,2009,Adventure,JoWood Productions,0,0.01,0,0,0.01,80,20,7.7,415,T
16760,Nintendogs and Cats Golden Retriever and New Friends,10297,3DS,2011,Action,Nintendo,0,0.01,0,0,0.01,80,20,7.7,415,T
16761,The Rise of the Argonauts,10273,PC,2008,Role-Playing,Codemasters,0,0.01,0,0,0.01,80,20,7.7,415,T
16762,Ben 10 Omniverse 2,10242,X360,2013,Action,Namco Bandai Games,0,0.01,0,0,0.01,80,20,4.7,10,E10+
16763,Summer Athletics,10205,PC,2008,Sports,DTP Entertainment,0,0.01,0,0,0.01,80,20,4.7,10,E10+
16764,Imagine Figure Skater (JP sales),10215,DS,2007,Sports,Ubisoft,0,0,0.01,0,0.01,80,20,4.7,10,E10+
16765,PsychicEmotion6,10207,PSV,2016,Adventure,Idea Factory,0,0,0.01,0,0.01,80,20,4.7,10,E10+
16766,Hyakki Yagyou Kaidan Romance,10294,PSP,2012,Action,Quinrose,0,0,0.01,0,0.01,80,20,4.7,10,E10+
16767,Driving Simulator 2011,10227,PC,2011,Racing,Unknown,0,0.01,0,0,0.01,80,20,4.7,10,E10+
16768,Bookworm Deluxe,10259,PC,2006,Puzzle,PopCap Games,0.01,0,0,0,0.01,80,20,8,6,E
16769,Hakuoki: Reimeiroku - Omouhase Kara,10288,PSV,2015,Action,Idea Factory,0,0,0.01,0,0.01,80,20,8,6,E
16770,E.T. The Extra-Terrestrial,10203,GBA,2001,Action,NewKidCo,0.01,0,0,0,0.01,46,4,2.2,23,E
16771,Sweet Honey Coming,10267,PS2,2009,Adventure,Kadokawa Shoten,0,0,0.01,0,0.01,46,4,2.2,23,E
16772,Mahou Sensei Negima!? Neo-Pactio Fight!!,10270,Wii,2007,Fighting,Marvelous Interactive,0,0,0.01,0,0.01,46,4,2.2,23,E
16773,Psychic Detective,10235,PS,1995,Adventure,Electronic Arts,0.01,0,0,0,0.01,46,4,2.2,23,E
16774,Super Robot Taisen: Original Generation,10205,GBA,2002,Role-Playing,Banpresto,0.01,0,0,0,0.01,72,13,9.3,4,T
16775,Sugar + Spice! Anoko no Suteki na Nanimokamo,10299,PS2,2008,Adventure,Alchemist,0,0,0.01,0,0.01,72,13,9.3,4,T
16776,G1 Jockey 4 2008,10215,PS3,2008,Sports,Tecmo Koei,0,0,0,0,0.01,72,13,9.3,4,T
16777,Kanokon: Esuii,10255,PS2,2008,Adventure,5p,0,0,0.01,0,0.01,72,13,9.3,4,T
16778,Mortal Kombat: Deadly Alliance,10214,GBA,2002,Fighting,Midway Games,0.01,0,0,0,0.01,81,12,8.9,10,M
16779,Tsukigime Rankos Longest Day,10286,PS3,2014,Action,Namco Bandai Games,0,0.01,0,0,0.01,81,12,8.9,10,M
16780,Original Frisbee Disc Sports: Ultimate & Golf,10248,DS,2007,Action,"Destination Software, Inc",0.01,0,0,0,0.01,81,12,8.9,10,M
16781,End of Nations,10233,PC,2012,Strategy,Trion Worlds,0.01,0,0,0,0.01,81,12,8.9,10,T
16782,XI Coliseum,10202,PSP,2006,Puzzle,Sony Computer Entertainment,0,0,0.01,0,0.01,81,12,8.9,10,T
16783,Help Wanted: 50 Wacky Jobs (jp sales),10204,Wii,2008,Simulation,Hudson Soft,0,0,0.01,0,0.01,81,12,8.9,10,T
16784,Worms 2,10265,PC,1997,Strategy,Microprose,0,0.01,0,0,0.01,81,12,8.1,13,K-A
16785,This War of Mine,10297,XOne,2016,Action,Deep Silver,0,0.01,0,0,0.01,81,12,8.1,13,K-A
16786,Grisaia no Kajitsu: La Fruit de la Grisaia,10271,PSP,2013,Adventure,Prototype,0,0,0.01,0,0.01,81,12,8.1,13,K-A
16787,Aiyoku no Eustia,10201,PSV,2014,Misc,dramatic create,0,0,0.01,0,0.01,81,12,8.1,13,K-A
16788,Scarlett: Nichijou no Kyoukaisen,10223,PS2,2008,Adventure,Kadokawa Shoten,0,0,0.01,0,0.01,81,12,8.1,13,K-A
16789,Neo Angelique Special,10284,PSP,2008,Adventure,Tecmo Koei,0,0,0.01,0,0.01,81,12,8.1,13,K-A
16790,Yattaman Wii: BikkuriDokkiri Machine de Mou Race da Koron,10204,Wii,2008,Racing,Takara Tomy,0,0,0.01,0,0.01,81,12,8.1,13,K-A
16791,Outdoors Unleashed: Africa 3D,10239,3DS,2011,Sports,Mastiff,0.01,0,0,0,0.01,81,12,8.1,13,T
16792,Pony Friends 2,10286,PC,2009,Simulation,Eidos Interactive,0,0.01,0,0,0.01,81,12,8.1,13,T
16793,Real Rode,10203,PS2,2008,Adventure,Kadokawa Shoten,0,0,0.01,0,0.01,81,12,8.1,13,T
16794,Carmageddon 64,10283,N64,1999,Action,Virgin Interactive,0.01,0,0,0,0.01,81,12,8.1,13,T
16795,Planet Monsters,10276,GBA,2001,Action,Titus,0.01,0,0,0,0.01,67,9,8.1,13,E
16796,PGA European Tour,10239,N64,2000,Sports,Infogrames,0.01,0,0,0,0.01,67,9,8.1,13,E
16797,Breach,10274,PC,2011,Shooter,Destineer,0.01,0,0,0,0.01,61,12,5.8,43,T
16798,Bust-A-Move 3000,10243,GC,2003,Puzzle,Ubisoft,0.01,0,0,0,0.01,53,4,5.8,43,E
16799,Mega Brain Boost,10243,DS,2008,Puzzle,Majesco Entertainment,0.01,0,0,0,0.01,48,10,5.8,43,E
16800,Mezase!! Tsuri Master DS,10260,DS,2009,Sports,Hudson Soft,0,0,0.01,0,0.01,48,10,5.8,43,E
16801,Eiyuu Densetsu: Sora no Kiseki Material Collection Portable,10204,PSP,2007,Role-Playing,Falcom Corporation,0,0,0.01,0,0.01,48,10,5.8,43,E
16802,Plushees,10209,DS,2008,Simulation,Destineer,0.01,0,0,0,0.01,48,10,5.8,43,E
16803,STORM: Frontline Nation,10232,PC,2011,Strategy,Unknown,0,0.01,0,0,0.01,60,12,7.2,13,E10+
16804,Tumblestone,10250,PS4,2016,Action,Nighthawk Interactive,0.01,0,0,0,0.01,60,12,7.2,13,E
16805,Woody Woodpecker in Crazy Castle 5,10280,GBA,2002,Platform,Kemco,0.01,0,0,0,0.01,60,12,7.2,13,E
16806,Fifteen Days,10243,PC,2009,Adventure,DTP Entertainment,0,0.01,0,0,0.01,63,6,5.8,8,E
16807,LMA Manager 2007,10286,X360,2006,Sports,Codemasters,0,0.01,0,0,0.01,63,6,5.8,8,E
16808,Men in Black II: Alien Escape,10293,GC,2003,Shooter,Infogrames,0.01,0,0,0,0.01,63,6,5.8,8,T
16809,SCORE International Baja 1000: The Official Game,10201,PS2,2008,Racing,Activision,0,0,0,0,0.01,63,6,5.8,8,T
16810,Spirits & Spells,10244,GBA,2003,Platform,Wanadoo,0.01,0,0,0,0.01,63,6,5.8,8,T
16811,Myst IV: Revelation,10293,PC,2004,Adventure,Ubisoft,0.01,0,0,0,0.01,82,36,5.8,8,T
16812,Starry ? Sky: After Winter,10254,PSP,2013,Misc,honeybee,0,0,0.01,0,0.01,82,36,5.8,8,T
16813,Yunohana Spring!,10274,PSV,2015,Action,Idea Factory,0,0,0.01,0,0.01,82,36,5.8,8,T
16814,Garnet Cradle Portable: Kagi no Himiko,10261,PSP,2011,Adventure,Idea Factory,0,0,0.01,0,0.01,82,36,5.8,8,T
16815,The Conveni Portable,10222,PSP,2010,Simulation,Hamster Corporation,0,0,0.01,0,0.01,82,36,5.8,8,T
16816,Pia Carrot e Youkoso!! G.P. Gakuen Princess,10252,PS2,2009,Adventure,GN Software,0,0,0.01,0,0.01,82,36,5.8,8,T
16817,Izuna 2: The Unemployed Ninja Returns (JP sales),10267,DS,2007,Role-Playing,Success,0,0,0.01,0,0.01,82,36,5.8,8,T
16818,Winning Post World 2010,10280,PS2,2010,Sports,Tecmo Koei,0,0,0.01,0,0.01,82,36,5.8,8,T
16819,Putty Squad,10210,PS3,2013,Platform,System 3,0,0.01,0,0,0.01,82,36,5.8,8,E10+
16820,Chou no Doku: Hana no Kusari - Taishou Tsuyakoi Ibun,10246,PSP,2014,Adventure,Prototype,0,0,0.01,0,0.01,82,36,5.8,8,E10+
16821,All-Star Slammin D-Ball,10253,PS,2001,Sports,Midas Interactive Entertainment,0.01,0,0,0,0.01,42,5,5.8,8,E
16822,Disorder 6,10247,PS3,2013,Adventure,5p,0,0,0.01,0,0.01,42,5,5.8,8,E
16823,Offshore Tycoon,10297,Wii,2009,Strategy,Unknown,0.01,0,0,0,0.01,42,5,5.8,8,E
16824,Secret Game: Killer Queen,10245,PS2,2008,Action,Yeti,0,0,0.01,0,0.01,42,5,5.8,8,E
16825,Dream C Club Zero,10291,PS3,2013,Simulation,D3Publisher,0,0,0.01,0,0.01,42,5,5.8,8,E
16826,The Peanuts Movie: Snoopys Grand Adventure,10280,X360,2015,Action,Activision,0,0.01,0,0,0.01,42,5,5.8,8,E
16827,Hayarigami 3: Keishichou Kaii Jiken File,10231,PSP,2009,Adventure,Nippon Ichi Software,0,0,0.01,0,0.01,42,5,5.8,8,E
16828,Mini Desktop Racing,10266,Wii,2007,Racing,Popcorn Arcade,0.01,0,0,0,0.01,42,5,2.3,6,E
16829,I.Q. Mania,10243,PSP,2006,Puzzle,Sony Computer Entertainment,0,0,0.01,0,0.01,42,5,2.3,6,E
16830,Canvas 3: Nanairo no Kiseki,10275,PSP,2010,Adventure,GN Software,0,0,0.01,0,0.01,42,5,2.3,6,E
16831,Hallowed Legends: Templar,10222,PC,2015,Action,Big Fish Games,0,0.01,0,0,0.01,42,5,2.3,6,E
16832,Chou Ezaru wa Akai Hana: Ookawa wa Mirai o Tsumugu,10240,PSP,2014,Action,Unknown,0,0,0.01,0,0.01,42,5,2.3,6,E
16833,Kobito Game Taizen,10266,3DS,2016,Misc,Nippon Columbia,0,0,0.01,0,0.01,42,5,2.3,6,E
16834,Know How 2,10267,DS,2010,Puzzle,7G//AMES,0,0.01,0,0,0.01,42,5,2.3,6,E
16835,Patrician IV: Gold Edition,10225,PC,2011,Misc,Kalypso Media,0,0.01,0,0,0.01,42,5,2.3,6,E
16836,Memories Off 6: Next Relation,10272,PSP,2010,Adventure,5p,0,0,0.01,0,0.01,42,5,2.3,6,E
16837,CSI: Hard Evidence,10209,PC,2007,Adventure,Ubisoft,0,0.01,0,0,0.01,42,5,2.3,6,E
16838,Pirate Blast,10238,Wii,2011,Misc,Zoo Games,0.01,0,0,0,0.01,42,5,2.3,6,E10+
16839,Metal Gear Solid: Peace Walker HD Edition,10260,X360,2011,Action,Konami Digital Entertainment,0,0,0.01,0,0.01,42,5,7.6,22,T
16840,Flowers,10299,PSV,2014,Adventure,Prototype,0,0,0.01,0,0.01,42,5,7.6,22,T
16841,"Asaki, Yumemishi",10230,PSP,2011,Adventure,Quinrose,0,0,0.01,0,0.01,42,5,7.6,22,T
16842,Ayakashi Gohan: Oomori!,10268,PSV,2015,Action,honeybee,0,0,0.01,0,0.01,42,5,7.6,22,T
16843,Kamiyo Gakuen Makorouku Kurunugia,10226,PS2,2008,Adventure,Idea Factory,0,0,0.01,0,0.01,42,5,7.6,22,T
16844,Import Tuner Challenge (JP sales),10243,X360,2006,Racing,Ubisoft,0,0,0.01,0,0.01,42,5,7.6,22,T
16845,Gakuen Alice: KiraKira * Memory Kiss,10299,PS2,2006,Adventure,Kids Station,0,0,0.01,0,0.01,42,5,7.6,22,T
16846,Battle Fantasia,10297,PS3,2008,Fighting,505 Games,0,0,0.01,0,0.01,67,9,6.1,9,T
16847,Yuuzai x Muzai,10272,DS,2009,Adventure,Namco Bandai Games,0,0,0.01,0,0.01,67,9,6.1,9,T
16848,Teenage Mutant Ninja Turtles,10242,Wii,2007,Action,Konami Digital Entertainment,0,0.01,0,0,0.01,67,9,6.1,9,E10+
16849,Witchs Wish,10238,DS,2009,Adventure,Tryfirst,0,0,0.01,0,0.01,67,9,6.1,9,E
16850,Champions Online,10264,PC,2009,Role-Playing,Atari,0,0.01,0,0,0.01,72,40,6.2,251,T
16851,Sea Monsters: A Prehistoric Adventure,10239,DS,2007,Adventure,DSI Games,0.01,0,0,0,0.01,43,4,6.2,251,E
16852,Shepherds Crossing 2 DS,10263,DS,2008,Simulation,Success,0.01,0,0,0,0.01,43,4,6.2,251,E
16853,The Peanuts Movie: Snoopys Grand Adventure,10216,WiiU,2015,Action,Activision,0,0.01,0,0,0.01,43,4,5.7,6,E
16854,Dokapon Journey (JP sales),10248,DS,2008,Misc,Sting,0,0,0.01,0,0.01,43,4,5.7,6,E
16855,Dungeons & Dragons Anthology: The Master Collection,10289,PC,2011,Misc,Atari,0.01,0,0,0,0.01,43,4,5.7,6,E
16856,Hoshizora * Planet: One Small Step For...,10243,PSP,2011,Adventure,CyberFront,0,0,0.01,0,0.01,43,4,5.7,6,E
16857,Possession Magenta,10241,PSV,2015,Action,Unknown,0,0,0.01,0,0.01,43,4,5.7,6,E
16858,Gyouretsu no Dekiru Houritsu Soudansho,10268,DS,2010,Misc,Namco Bandai Games,0,0,0.01,0,0.01,43,4,5.7,6,E
16859,Air,10218,PSV,2016,Adventure,Prototype,0,0,0.01,0,0.01,43,4,5.7,6,E
16860,Shuumatsu Otome Gensou Alicematic Apocalypse,10232,PS2,2008,Adventure,Russel,0,0,0.01,0,0.01,43,4,5.7,6,E
16861,Crusty Demons,10232,X,2006,Racing,Evolved Games,0.01,0,0,0,0.01,51,21,6.5,4,M
16862,Ultimate Beach Soccer,10295,X,2003,Sports,Wanadoo,0.01,0,0,0,0.01,39,8,6.8,5,E
16863,D.C. Girls Symphony Pocket,10223,PSP,2010,Adventure,Idea Factory,0,0,0.01,0,0.01,39,8,6.8,5,E
16864,Princess Evangile Portable,10268,PSP,2012,Action,CyberFront,0,0,0.01,0,0.01,39,8,6.8,5,E
16865,Pocket Racers,10229,PSP,2006,Racing,Konami Digital Entertainment,0.01,0,0,0,0.01,39,16,6.8,5,E
16866,Damnation,10267,PC,2009,Shooter,Codemasters,0,0.01,0,0,0.01,41,17,4.2,70,M
16867,Mirai Nikki: 13 Hitome no Nikki Shoyuusha Re-Write,10253,PSP,2012,Action,Kadokawa Games,0,0,0.01,0,0.01,41,17,4.2,70,M
16868,ScreamRide,10237,XOne,2015,Simulation,Microsoft Game Studios,0,0.01,0,0,0.01,71,63,4.8,228,E10+
16869,Kajiri Kamui Kagura: Akebono no Hikari,10267,PSV,2013,Adventure,Views,0,0,0.01,0,0.01,71,63,4.8,228,E10+
16870,Sideswiped,10291,DS,2009,Racing,Majesco Entertainment,0.01,0,0,0,0.01,71,63,4.8,228,E10+
16871,The Conveni DS: Otona no Keiei Ryoku Training,10223,DS,2008,Simulation,Nippon Ichi Software,0,0,0.01,0,0.01,71,63,4.8,228,E10+
16872,Soul Eater: Battle Resonance,10238,PS2,2009,Action,Namco Bandai Games,0,0,0.01,0,0.01,71,63,4.8,228,E10+
16873,Wanted: Weapons of Fate,10283,PC,2009,Shooter,Warner Bros. Interactive Entertainment,0,0.01,0,0,0.01,62,24,7.3,59,M
16874,Full Auto 2: Battlelines,10211,PSP,2007,Racing,Sega,0,0,0,0,0.01,53,19,7,6,E10+
16875,Wedding Planner: Dream Weddings Guaranteed,10297,DS,2010,Simulation,DTP Entertainment,0,0.01,0,0,0.01,53,19,7,6,E10+
16876,Armen Noir Portable,10264,PSP,2012,Action,Idea Factory,0,0,0.01,0,0.01,53,19,7,6,E10+
16877,Ori and the Blind Forest,10270,PC,2015,Platform,Microsoft Game Studios,0,0.01,0,0,0.01,88,12,8.7,918,E
16878,Spore Galactic Adventures,10229,PC,2009,Strategy,Electronic Arts,0,0.01,0,0,0.01,70,32,7.2,65,E10+
16879,The Sims 2: Celebration Stuff,10205,PC,2007,Simulation,Electronic Arts,0,0.01,0,0,0.01,75,5,6.6,5,T
16880,Takt of Magic,10261,Wii,2009,Role-Playing,Nintendo,0,0,0.01,0,0.01,75,5,6.6,5,T
16881,Sherlock Holmes vs. Jack the Ripper,10227,PC,2009,Adventure,Focus Home Interactive,0,0.01,0,0,0.01,73,26,8.1,43,T
16882,Emperor: Rise of the Middle Kingdom,10258,PC,2002,Strategy,Vivendi Games,0,0.01,0,0,0.01,77,15,8.3,29,E
16883,WSC REAL 09: World Snooker Championship,10212,X360,2009,Sports,Deep Silver,0,0.01,0,0,0.01,77,15,8.3,29,E
16884,"If You Thought It Was Harem Paradise, It Was Yandere Hell",10222,PS3,2014,Adventure,Nippon Ichi Software,0,0,0.01,0,0.01,77,15,8.3,29,E
16885,Pro Evolution Soccer 2008,10281,PC,2007,Sports,Konami Digital Entertainment,0,0.01,0,0,0.01,77,15,8.3,29,E
16886,Anime Slot Revolution: Pachi-Slot Mobile Suit Gundam II - Ai Senshi Hen,10218,Wii,2007,Misc,Yamasa Entertainment,0,0,0.01,0,0.01,77,15,8.3,29,E
16887,Memories Off 6: T-Wave,10217,PSP,2009,Adventure,5p,0,0,0.01,0,0.01,77,15,8.3,29,E
16888,Horsez,10279,GBA,2006,Simulation,Ubisoft,0.01,0,0,0,0.01,77,15,8.3,29,E
16889,Bamboo Blade: Sorekara no Chousen,10252,PSP,2009,Adventure,Gadget Soft,0,0,0.01,0,0.01,77,15,8.3,29,E
16890,Grand Theft Auto Online,10254,PS3,2013,Shooter,Take-Two Interactive,0,0.01,0,0,0.01,83,4,5.7,153,M
16891,Arabians Doubt,10296,PSP,2014,Adventure,Quinrose,0,0,0.01,0,0.01,83,4,5.7,153,M
16892,Muv-Luv,10212,PS3,2012,Simulation,5p,0,0,0.01,0,0.01,83,4,5.7,153,M
16893,Gun,10266,PC,2005,Shooter,Activision,0,0.01,0,0,0.01,76,24,8.1,121,M
16894,Fit & Fun,10222,Wii,2011,Sports,Unknown,0,0.01,0,0,0.01,76,24,8.1,121,M
16895,Stranger of Sword City,10211,X360,2014,Role-Playing,Experience Inc.,0,0,0.01,0,0.01,76,24,8.1,121,M
16896,Bound By Flame,10294,X360,2014,Role-Playing,Focus Home Interactive,0,0.01,0,0,0.01,56,5,6.8,45,M
16897,Florist Shop,10287,DS,2010,Simulation,UFO Interactive,0.01,0,0,0,0.01,56,5,6.8,45,E
16898,Mist of Chaos,10213,PS3,2007,Action,Idea Factory,0,0,0.01,0,0.01,56,5,6.8,45,E
16899,MotoGP 15,10233,X360,2015,Racing,Milestone S.r.l.,0,0.01,0,0,0.01,56,5,6.8,45,E
16900,Four Elements,10232,3DS,2012,Puzzle,Unknown,0,0.01,0,0,0.01,56,5,6.8,45,E
16901,Zoo Tycoon 2: Extinct Animals,10264,PC,2007,Strategy,Microsoft Game Studios,0.01,0,0,0,0.01,56,5,7.2,10,E10+
16902,Necrovision,10265,PC,2009,Shooter,505 Games,0,0.01,0,0,0.01,63,19,6.3,79,M
16903,Muv-luv Photonmelodies,10233,PS3,2014,Adventure,5p,0,0,0.01,0,0.01,63,19,6.3,79,M
